ligand,receptor,source,target,label
ADAM2,HRAS,Q99965,P01112,0
COL6A1,LGR4,P12109,Q9BXB1,0
PLXNB2,GPR15,O15031,P49685,0
SHH,TACR2,Q15465,P21452,0
COL1A1,NRP1_PLXNA1,P02452,O14786_Q9UIW2,0
DAGLB,ADRA2A,COMPLEX:Q8NCG7,P08913,0
AVP,FZD7_LRP6,P01185,O75084_O75581,0
LAMB3,NR1H2,Q13751,P55055,0
SLC18A1_TPH2,HTR3E,COMPLEX:P54219_Q8IWU9,A5X5Y0,0
MEPE,NCAM2,Q9NQ76,O15394,0
ADAM2,CACNA1C,Q99965,Q13936,0
INHA_INHBB,FZD6_LRP5,COMPLEX:P05111_P09529,O60353_O75197,0
MAG,ACVR1C_ACVR2B_CFC1,P20916,Q8NER5_Q13705_P0CG37,0
C4BPA,ADGRL4,P04003,Q9HBW9,0
PSEN1,ITGAL_ITGB2,P49768,P20701_P05107,0
AZGP1,IL20RA,P25311,Q9UHF4,0
GLS2_SLC1A2,COL13A1,COMPLEX:P43004_Q9UI32,Q5TAT6,0
TGFB2,LRP11,P61812,Q86VZ4,0
FGB,EPHA2,P02675,P29317,0
CDH1,SEMA6A,P12830,Q9H2E6,0
EPHB2,ACVR2B_BMPR1A,P29323,Q13705_P36894,0
CCL26,TYROBP,Q9Y258,O43914,0
COL9A1,WNT2,P20849,P09544,0
BMP15,GRM8,O95972,O00222,0
AANAT,PDCD1,Q16613,Q15116,0
LY6G5C,KREMEN2,Q5SRR4,Q8NCW0,0
NPW,KLRC1,Q8N729,P26715,0
GREM2,JAM2,Q9H772,P57087,0
TAFA1,EPHB1,Q7Z5A9,P54762,0
L1CAM,KCND1,P32004,Q9NSA2,0
EFEMP2,PTCH2,O95967,Q9Y6C5,0
RSPO3,ACKR1,Q9BXY4,Q16570,0
PDAP1,RYK,Q13442,P34925,0
SERPINC1,ABCA1,P01008,O95477,0
DAG1,EPHA3,Q14118,P29320,0
ACE,HTR6,P12821,P50406,0
SPINT1,MCAM,O43278,P43121,0
IL16,PDGFRB,Q14005,P09619,0
CHRM3,MPL,P20309,P40238,0
EREG,GJB2,O14944,P29033,0
CFC1,EGFR,P0CG37,P00533,0
PDGFA,RYK,P04085,P34925,0
SEMA3C,CACHD1,Q99985,Q5VU97,0
NFASC,NTSR2,O94856,O95665,0
SLC6A4_TPH1,DLK2,COMPLEX:P17752_P31645,Q6UY11,0
CD276,IL2RA_IL2RB_IL2RG,Q5ZPR3,P01589_P14784_P31785,0
BMP3,CCR4,P12645,P51679,0
ANGPTL4,FZD4_LRP5,Q9BY76,Q9ULV1_O75197,0
AKR1D1,TNFRSF11B,COMPLEX:P51857,O00300,0
VCAN,KCNQ5,P13611,Q9NR82,0
PLAT,FZD3,P00750,Q9NPG1,0
NTNG1,ADORA1,Q9Y2I2,P30542,0
CFAP276,IL6ST_LIFR,Q5T5A4,P40189_P42702,0
APP,IL13RA2_IL4R,P05067,Q14627_P24394,0
VEGFD,EFNB1,O43915,P98172,0
CLEC3A,ADRA1D,O75596,P25100,0
UCN,GPR39,P55089,O43194,0
IL13,TRAF3,P35225,Q13114,0
GDF6,ITGAV_ITGB6,Q6KF10,P06756_P18564,0
ARF4,CD74,P18085,P04233,0
HRAS,INHBA,P01112,P08476,0
NRG1,RXFP2,Q02297,Q8WXD0,0
HLA-DOA,AVPR2,P06340,P30518,0
ADAM11,CXCR1,O75078,P25024,0
SFTPD,TNFRSF19,P35247,Q9NS68,0
SHH,AGR2,Q15465,O95994,0
NDP,AMHR2_BMPR1A,Q00604,Q16671_P36894,0
KRTAP4-12,TACR1,Q9BQ66,P25103,0
ANGPTL3,ITGB6,Q9Y5C1,P18564,0
NTN4,ITGA7_ITGB1,Q9HB63,Q13683_P05556,0
IL9,FGFR4,P15248,P22455,0
EFNB1,ACVR1C_TGFBR2,P98172,Q8NER5_P37173,0
BDNF,CNTN1,P23560,Q12860,0
SEMA7A,TREM2_TYROBP,O75326,Q9NZC2_O43914,0
CD14,GABRA5_GABRB3_GABRG2,P08571,NA_NA_NA,0
EPHB6,MTTP,O15197,P55157,0
CCL4L1,SEMA4B,Q8NHW4,Q9NPR2,0
NTNG2,FZD2_LRP5,Q96CW9,Q14332_O75197,0
LRIG1,ORAI2,Q96JA1,Q96SN7,0
ANGPT4,GABRA3_GABRB3_GABRG2,Q9Y264,NA_NA_NA,0
MADCAM1,DCHS1,Q13477,Q96JQ0,0
ITGA4_ITGB1,IL1R1,COMPLEX:P05556_P13612,P14778,0
HSD17B12,EPB41L1,COMPLEX:Q53GQ0,Q9H4G0,0
C5,ROBO1,P01031,Q9Y6N7,0
SIGLEC15,BEX3,Q6ZMC9,Q00994,0
CFAP276,IL2RB,Q5T5A4,P14784,0
CHAT,BMP5,COMPLEX:P28329,P22003,0
MMP12,TYRO3,P39900,Q06418,0
EREG,CD3D,O14944,P04234,0
JAM2,SDC3,P57087,O75056,0
CAMP,ROBO3,P49913,Q96MS0,0
GUCA1B,TNFRSF10A,Q9UMX6,O00220,0
BOC,GPR162,Q9BWV1,Q16538,0
ITGA9_ITGB1,CATSPER1,COMPLEX:P05556_Q13797,Q8NEC5,0
CD226,SDC4,Q15762,P31431,0
ITGAV_ITGB3,GDF1,COMPLEX:P05106_P06756,P27539,0
LAMB2,PTH2R,P55268,P49190,0
PRND,IGFLR1,Q9UKY0,Q9H665,0
HSD17B6,TNFRSF21,COMPLEX:O14756,O75509,0
ARF4,TNFRSF14,P18085,Q92956,0
IFNA14,CHRM3,P01570,P20309,0
CNTNAP1,IL36B,P78357,Q9NZH7,0
ADIPOQ,DCBLD2,Q15848,Q96PD2,0
PROS1,TLR4,P07225,O00206,0
CHAT_SLC18A3,LILRB1,COMPLEX:P28329_Q16572,Q8NHL6,0
VCAM1,RXFP1,P19320,Q9HBX9,0
SIGLEC15,FZD1_LRP5,Q6ZMC9,Q9UP38_O75197,0
TRH,LRP1,P20396,Q07954,0
LIPA,KLRG1,COMPLEX:P38571,Q96E93,0
BMP8A,LRP5,Q7Z5Y6,O75197,0
CFH,EFNA3,P08603,P52797,0
CCL24,KCND1,O00175,Q9NSA2,0
CCL23,PGLYRP1,P55773,O75594,0
INHBB,LIN7C,P09529,Q9NUP9,0
CCL27,BMPR1B,Q9Y4X3,O00238,0
MMP7,S1PR5,P09237,Q9H228,0
ADAM2,CRHR2,Q99965,Q13324,0
CCL3L1,ITGA11_ITGB1,P16619,Q9UKX5_P05556,0
SEMA6D,ITGAV_ITGB1,Q8NFY4,P06756_P05556,0
SPINK1,RAMP2,P00995,O60895,0
JAM2,KDR,P57087,P35968,0
NID1,GRIK2_GRIK5,P14543,Q13002_NA,0
GLS_SLC1A2,CCR10,COMPLEX:O94925_P43004,P46092,0
CAMP,LHCGR,P49913,P22888,0
RBP3,NPR2,P10745,P20594,0
CGA_TSHB,GP1BB,COMPLEX:P01215_P01222,P13224,0
CXCL12,NMUR1,P48061,Q9HB89,0
CXCL9,IGF2R,Q07325,P11717,0
C1QL1,GUCY2D,O75973,Q02846,0
GDF5,PRND,P43026,Q9UKY0,0
RPS27A,MAGED1,P62979,Q9Y5V3,0
WNT3,SCN4A,P56703,P35499,0
PTHLH,FZD1,P12272,Q9UP38,0
ANGPT4,PGAP6,Q9Y264,Q9HCN3,0
ADAM12,ITGB4,O43184,P16144,0
CDH1,PLXNA1_TREM2_TYROBP,P12830,Q9UIW2_Q9NZC2_O43914,0
SRD5A1,KLRB1,COMPLEX:P18405,Q12918,0
HLA-C,CHRNA4_CHRNA6_CHRNB3,P10321,P43681_Q15825_Q05901,0
SERPINC1,HTR1D,P01008,P28221,0
LTC4S,GRIK1_GRIK5,COMPLEX:Q16873,P39086_NA,0
NRG2,IL6ST,O14511,P40189,0
IL3,IL31RA,P08700,Q8NI17,0
DRD2,HCST_KLRK1,P14416,NA_P26718,0
INHA_INHBA,A0A2R8YGI3,COMPLEX:P05111_P08476,A0A2R8YGI3,0
IRAK4,TREM2_TYROBP,Q9NWZ3,Q9NZC2_O43914,0
NPS,CHRM5,P0C0P6,P08912,0
SERPINC1,GRIK3,P01008,Q13003,0
TIMP1,HTR1B,P01033,P28222,0
GPI,RYK,P06744,P34925,0
EFEMP1,WNT10B,Q12805,O00744,0
FGA,PLXNC1,P02671,O60486,0
MT-RNR2,CD93,Q8IVG9,Q9NPY3,0
RPS27A,ALOX5,P62979,P09917,0
ESAM,JAM3,Q96AP7,Q9BX67,0
COL6A3,ACVR1C_ACVR2B,P12111,Q8NER5_Q13705,0
AREG,GPR75,P15514,O95800,0
CRH,RXFP1,P06850,Q9HBX9,0
CCL5,GP1BA_GP1BB,P13501,P07359_P13224,0
CD177,FZD7,Q8N6Q3,O75084,0
ZNRF3,ITGA2B_ITGB3,Q9ULT6,P08514_P05106,0
GDF11,SCN5A,O95390,Q14524,0
CD40LG,GIPR,P29965,P48546,0
NLGN1,GFRA2_RET,Q8N2Q7,O00451_P07949,0
EFNB3,MTNR1A,Q15768,P48039,0
AHSG,GRIA4,P02765,P48058,0
IGFBP1,GPR17,P08833,Q13304,0
CCL3,ITGA2B,P10147,P08514,0
NGF,ADRA2A,P01138,P08913,0
SOST,ADRB2,Q9BQB4,P07550,0
GAST,S1PR5,P01350,Q9H228,0
FGF18,RET,O76093,P07949,0
SEMA3A,ITGA9_ITGB1,Q14563,Q13797_P05556,0
FGF14,KIR3DL1,Q92915,P43629,0
DBH_SLC6A2,LILRB2,COMPLEX:P09172_P23975,Q8N423,0
ADM,TGFBR1,P35318,P36897,0
ANOS1,RORB,P23352,Q92753,0
BMP10,JAG1,O95393,P78504,0
KLB,BMP8A,Q86Z14,Q7Z5Y6,0
GHRH,CNTN2_CNTNAP2,P01286,Q02246_Q9UHC6,0
PLAT,RXFP2,P00750,Q8WXD0,0
PTHLH,FZD5_LRP6,P12272,Q13467_O75581,0
COLQ,SELP,Q9Y215,P16109,0
GLS2_SLC1A2,CFTR,COMPLEX:P43004_Q9UI32,P13569,0
HSP90B1,GLRA2,P14625,COMPLEX:P23416,0
LYZ,KDR,P61626,P35968,0
NGFR,KIDINS220,P08138,Q9ULH0,0
NMS,ACVR2B_TGFBR1,Q5H8A3,Q13705_P36897,0
PLXNB1,SV2B,O43157,Q7L1I2,0
FRAS1_FREM1_NPNT,PLXND1,COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,Q9Y4D7,0
TAFA5,LRP4,Q7Z5A7,O75096,0
EBI3_IL12A,PROKR1,COMPLEX:P29459_Q14213,Q8TCW9,0
IL1F10,TMEM222,Q8WWZ1,Q9H0R3,0
IL31,LILRA4,Q6EBC2,P59901,0
IBSP,CD151,P21815,P48509,0
CDH5,ADRA2B,P33151,P18089,0
COL6A1,PTGER3,P12109,P43115,0
APOC3,EFNB2,P02656,P52799,0
GLS2_SLC17A7,AVPR2,COMPLEX:Q9P2U7_Q9UI32,P30518,0
POMC,ITGAX,P01189,P20702,0
SEMA6D,GRM1,Q8NFY4,Q13255,0
CD40LG,CD48,P29965,P09326,0
FGF3,TGFBR3,P11487,Q03167,0
TNFRSF14,NRP2,Q92956,O60462,0
CD226,A0A2R8YGI3,Q15762,A0A2R8YGI3,0
CDH5,JAM3,P33151,Q9BX67,0
ADCYAP1,PGLYRP1,P18509,O75594,0
CCL1,CNR1,P22362,P21554,0
M0R343,RXFP2,M0R343,Q8WXD0,0
CCL21,GFRA3,O00585,O60609,0
TSHB,MRGPRX2,P01222,Q96LB1,0
FGF4,ACVR1B_ACVR2A,P08620,P36896_P27037,0
CD14,SELP,P08571,P16109,0
ULBP2,CD1A,Q9BZM5,P06126,0
LYZ,GLRA2,P61626,COMPLEX:P23416,0
RPS27A,ORAI2,P62979,Q96SN7,0
NCAM2,ACVR1C_ACVR2B_CRIPTO,O15394,Q8NER5_Q13705_P13385,0
CALM1,EPHA8,P0DP23,P29322,0
TRAF2,GPR84,Q12933,Q9NQS5,0
PROK2,CALCR,Q9HC23,P30988,0
SLC6A4_TPH2,ROR1,COMPLEX:P31645_Q8IWU9,Q01973,0
GAD1_SLC6A1,GRIN1_GRIN2B,COMPLEX:P30531_Q99259,NA_NA,0
CYP17A1,GRIN1_GRIN2A,COMPLEX:P05093,NA_NA,0
GLS2_SLC1A6,LGR5,COMPLEX:P48664_Q9UI32,O75473,0
SELPLG,C5AR2,Q14242,Q9P296,0
PRND,F3,Q9UKY0,P13726,0
ADAM15,IL17RA_IL17RC,Q13444,Q96F46_Q8NAC3,0
SCGB3A2,CCR5,Q96PL1,P51681,0
CGB8,ITGA6,P0DN86,P23229,0
CAMP,AGTR2,P49913,P50052,0
VEGFD,CD79A,O43915,P11912,0
ENPP1,SCN10A,P22413,Q9Y5Y9,0
FRAS1_FREM1_NPNT,NEGR1,COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,Q7Z3B1,0
CXCL12,CNTN2_CNTNAP2,P48061,Q02246_Q9UHC6,0
HLA-DOA,ACVRL1,P06340,P37023,0
PDAP1,GUCY2D,Q13442,Q02846,0
NID2,UNC5C,Q14112,O95185,0
GAL,CD9,P22466,P21926,0
NT5E_SLC29A2,LRP1,COMPLEX:P21589_Q14542,Q07954,0
FGF11,IL12RB1,Q92914,P42701,0
NMS,TGFBR1_TGFBR2,Q5H8A3,P36897_P37173,0
ITGAX_ITGB2,GRIK1_GRIK4,COMPLEX:P05107_P20702,P39086_NA,0
NTNG1,SEMA4F,Q9Y2I2,O95754,0
NCAM2,WNT1,O15394,P04628,0
TNFSF4,TLR4,P23510,O00206,0
CCL25,BEX3,O15444,Q00994,0
TLR9,HLA-G,Q9NR96,P17693,0
NT5E_SLC29A2,P2RY12,COMPLEX:P21589_Q14542,Q9H244,0
GDF9,ITGA3_ITGB1,O60383,P26006_P05556,0
AHSG,CHRM4,P02765,P08173,0
IGFBP5,NTNG1,P24593,Q9Y2I2,0
VEGFB,GJB2,P49765,P29033,0
EDA,GHR,Q92838,P10912,0
EPGN,DLK2,Q6UW88,Q6UY11,0
CGA_CGB7,S1PR4,COMPLEX:P01215_P0DN87,O95977,0
COL4A2,NPY5R,P08572,Q15761,0
CCL25,KLRC2_KLRD1,O15444,P26717_Q13241,0
WNT7A,ABCA1,O00755,O95477,0
TIMP2,F3,P16035,P13726,0
HTR2C,SIRPB1,P28335,Q5TFQ8,0
LTF,IL4R,P02788,P24394,0
CD36,GLYCAM1,P16671,Q8IVK1,0
C1QA,INSR,P02745,P06213,0
SIGLEC15,CD36,Q6ZMC9,P16671,0
HSPA1A,NPY5R,P0DMV8,Q15761,0
CD34,ACVR2A_ACVRL1,P28906,P27037_P37023,0
SLPI,RORA,P03973,P35398,0
ADAM15,CD244,Q13444,Q9BZW8,0
CXCL5,CACHD1,P42830,Q5VU97,0
CRIPTO,AMHR2_BMPR1B,P13385,Q16671_O00238,0
GHRL,TREM2,Q9UBU3,Q9NZC2,0
LCN2,RTN4R,P80188,Q9BZR6,0
GNAI2,CRHR2,P04899,Q13324,0
WNT5A,CHRNA4_CHRNB2,P41221,P43681_P17787,0
AREG,GRM4,P15514,Q14833,0
JMJD6,AR,Q6NYC1,P10275,0
IFNA2,CR1,P01563,P17927,0
BMP5,GNRHR,P22003,P30968,0
WNT5A,ITGAV,P41221,P06756,0
PF4V1,HTR2B,P10720,P41595,0
HMMR,PLXNB2,O75330,O15031,0
MFGE8,MTTP,Q08431,P55157,0
SEMA3D,ITGA10_ITGB1,O95025,O75578_P05556,0
VEGFA,NECTIN3,P15692,Q9NQS3,0
GAD2_SLC6A12,FZD7_LRP6,COMPLEX:P48065_Q05329,O75084_O75581,0
GLS2_SLC1A2,ADORA2B,COMPLEX:P43004_Q9UI32,P29275,0
FGL1,ACVR1_TGFBR2,Q08830,Q04771_P37173,0
CHAT_SLC18A3,NECTIN4,COMPLEX:P28329_Q16572,Q96NY8,0
MBL2,THRB,P11226,P10828,0
ANGPTL3,CCR5,Q9Y5C1,P51681,0
GZMB,TACR3,P10144,P29371,0
RAET1L,KCND1,Q5VY80,Q9NSA2,0
GIP,SCN5A,P09681,Q14524,0
HLA-G,CHRNA1_CHRNB1_CHRND_CHRNE,P17693,P02708_P11230_Q07001_Q04844,0
CHAT_SLC5A7,NPR3,COMPLEX:P28329_Q9GZV3,P17342,0
C5,GRIK3,P01031,Q13003,0
IL25,TLR8,Q9H293,Q9NR97,0
PROC,GABRA5_GABRB3_GABRG2,P04070,NA_NA_NA,0
B4DXG7,PDE1A,B4DXG7,P54750,0
SEMA4F,ACVR2A_TGFBR1,O95754,P27037_P36897,0
GDF11,F8WCM8,O95390,F8WCM8,0
TFPI,ADGRG6,P10646,Q86SQ4,0
LTC4S,HLA-G,COMPLEX:Q16873,P17693,0
IL6,GRM4,P05231,Q14833,0
HLA-DQB1,CALCR,P01920,P30988,0
NRXN2,GFRA1,P58401,P56159,0
GAD2_SLC6A13,HTR4,COMPLEX:Q05329_Q9NSD5,Q13639,0
A0A0C4DG17,NTRK1,A0A0C4DG17,P04629,0
COL11A1,RTN4RL1,P12107,Q86UN2,0
IL36RN,RXFP2,Q9UBH0,Q8WXD0,0
DEFB103A,CX3CR1,P81534,P49238,0
MUC7,PTGER3,Q8TAX7,P43115,0
TNN,ART1,Q9UQP3,P52961,0
NRG2,CD69,O14511,Q07108,0
TNC,GPR135,P24821,Q8IZ08,0
ADRA2B,TNFRSF1B,P18089,P20333,0
HSP90AA1,GFRA3,P07900,O60609,0
QDPR,GRPR,P09417,P30550,0
PMCH,BOC,P20382,Q9BWV1,0
CHRD,FZD7_LRP5,Q9H2X0,O75084_O75197,0
NRG3,OPRD1,P56975,P41143,0
CDNF,GFRA3_RET,Q49AH0,O60609_P07949,0
PNMT_SLC18A2,ADCY9,COMPLEX:P11086_Q05940,O60503,0
ERBB2,ROBO3,P04626,Q96MS0,0
DAG1,IL1RAP_IL1RL2,Q14118,Q9NPH3_Q9HB29,0
LPA,GPR162,P08519,Q16538,0
ALOX5AP,CD80,P20292,P33681,0
ADCY1,TGFBR3,Q08828,Q03167,0
TNF,NTRK1,P01375,P04629,0
EMILIN1,CTLA4,Q9Y6C2,P16410,0
HBEGF,IL17RA_IL17RC,Q99075,Q96F46_Q8NAC3,0
CCL4L1,CD4,Q8NHW4,P01730,0
GHRH,WNT2,P01286,P09544,0
CD24,ADCY8,P25063,P40145,0
CGA_TSHB,GDF5,COMPLEX:P01215_P01222,P43026,0
TRH,VSIR,P20396,Q9H7M9,0
FGF8,ACVR1B_ACVR2B,P55075,P36896_Q13705,0
TNFSF10,IGF1R,P50591,P08069,0
CGA_CGB8,LRP11,COMPLEX:P01215_P0DN86,Q86VZ4,0
FASLG,C3AR1,P48023,Q16581,0
APOC1,CRABP2_RARG,P02654,NA_NA,0
TAFA5,CHRNA1_CHRNB1_CHRND_CHRNE,Q7Z5A7,P02708_P11230_Q07001_Q04844,0
SLC6A4_TPH2,ACVR1B_ACVR2A_CFC1,COMPLEX:P31645_Q8IWU9,P36896_P27037_P0CG37,0
TNFSF8,SSTR2,P32971,P30874,0
CTF1,ITGA9,Q16619,Q13797,0
GLS2_SLC1A6,MRGPRX1,COMPLEX:P48664_Q9UI32,Q96LB2,0
GAD2_SLC6A11,LRP6,COMPLEX:P48066_Q05329,O75581,0
NDP,IGF1,Q00604,P05019,0
GLS2_SLC17A6,GABRA4_GABRB2_GABRD,COMPLEX:Q9P2U8_Q9UI32,NA_NA_NA,0
EFNA2,NECTIN3,O43921,Q9NQS3,0
PVR,A0A0C4DG17,P15151,A0A0C4DG17,0
SLITRK5,ACVR2A_ACVRL1,O94991,P27037_P37023,0
CXCL3,KCNQ3,P19876,O43525,0
ADAM17,CNGA2,P78536,Q16280,0
MELTF,BMPR1B_BMPR2,P08582,O00238_Q13873,0
PPY,LRP6,P01298,O75581,0
CLCF1,PTCH2,Q9UBD9,Q9Y6C5,0
PODXL,SCTR,O00592,P47872,0
RIMS1,ITGA2B_ITGB3,Q86UR5,P08514_P05106,0
GAD1_SLC6A6,IGF1R,COMPLEX:P31641_Q99259,P08069,0
CNTNAP1,NEGR1,P78357,Q7Z3B1,0
ITGB3BP,TEK,Q13352,Q02763,0
CHAT_SLC5A7,BOC_PTCH1,COMPLEX:P28329_Q9GZV3,Q9BWV1_Q13635,0
VIM,IL11RA_IL6ST,P08670,Q14626_P40189,0
NTF4,IL13RA1,P34130,P78552,0
CDH7,ITGB6,Q9ULB5,P18564,0
TNF,INSR,P01375,P06213,0
FN1,GP1BB,P02751,P13224,0
WNT8A,CHRM5,Q9H1J5,P08912,0
GAD2_SLC6A11,TFRC,COMPLEX:P48066_Q05329,P02786,0
CCN2,CD93,P29279,Q9NPY3,0
ULBP2,ACVR2A_BMPR1B,Q9BZM5,P27037_O00238,0
PTGIS,ACVR1B_BMPR1B_BMPR2,COMPLEX:Q16647,P36896_O00238_Q13873,0
MMP2,CALCRL_RAMP1,P08253,Q16602_O60894,0
SEMA4F,MRC2,O95754,Q9UBG0,0
VIP,BDKRB2,P01282,P30411,0
DAGLA,ADRA2A,COMPLEX:Q9Y4D2,P08913,0
CHAT_SLC10A4,PDE1C,COMPLEX:P28329_Q96EP9,Q14123,0
ARF1,VIPR1,P84077,P32241,0
GC,CHRNA3_CHRNA5_CHRNB2,P02774,P32297_P30532_P17787,0
LIPA,VIPR1,COMPLEX:P38571,P32241,0
HSD3B1,CD81,COMPLEX:P14060,P60033,0
GLS_SLC1A7,VIPR1,COMPLEX:O00341_O94925,P32241,0
CGN,GP1BA_GP1BB,Q9P2M7,P07359_P13224,0
CXCL14,PDE1C,O95715,Q14123,0
LTB,FZD10_LRP5,Q06643,Q9ULW2_O75197,0
CGA_TSHB,EPHB3,COMPLEX:P01215_P01222,P54753,0
ANGPT4,PLXNA1,Q9Y264,Q9UIW2,0
IHH,CLEC2B,Q14623,Q92478,0
UCN,PLXND1,P55089,Q9Y4D7,0
CALM2,KIR3DS1,P0DP24,Q14943,0
DUSP18,CRHR2,Q8NEJ0,Q13324,0
FMOD,ITGA4_ITGB1,Q06828,P13612_P05556,0
PLXNB2,LIFR,O15031,P42702,0
CALCB,ITGA5,P10092,P08648,0
HLA-DMB,ADRA2B,P28068,P18089,0
SLC18A2_TPH1,GRIK2_GRIK5,COMPLEX:P17752_Q05940,Q13002_NA,0
BMP5,IFNAR2,P22003,P48551,0
FGF4,EPHB6,P08620,O15197,0
L1CAM,IFNLR1,P32004,Q8IU57,0
IL9,B2M,P15248,P61769,0
POMC,TNFSF4,P01189,P23510,0
SERPINC1,TNFRSF17,P01008,Q02223,0
CXCL8,GPR151,P10145,Q8TDV0,0
ITGAX_ITGB2,CD177,COMPLEX:P05107_P20702,Q8N6Q3,0
ANGPT1,BMP8B,Q15389,P34820,0
GAD1,CELA2A,Q99259,P08217,0
LTB,ITGA9_ITGB1,Q06643,Q13797_P05556,0
BMP8B,ITGB2,P34820,P05107,0
PSEN1,B2M,P49768,P61769,0
RPS27A,PLXNA1_TREM2_TYROBP,P62979,Q9UIW2_Q9NZC2_O43914,0
ESAM,GPC1,Q96AP7,P35052,0
MICB,LGR5,Q29980,O75473,0
HSD17B1,NPR3,COMPLEX:P14061,P17342,0
SLIT2,H0Y8R2,O94813,H0Y8R2,0
CGA,EPHA3,P01215,P29320,0
POMC,P2RY12,P01189,Q9H244,0
CXCL1,TREM2,P09341,Q9NZC2,0
TLN1,SCARB1,Q9Y490,Q8WTV0,0
SHBG,HTR2C,P04278,P28335,0
ALOX5_ALOX5AP_LTC4S,CDH19,COMPLEX:P09917_P20292_Q16873,Q9H159,0
BST2,HJV,Q10589,Q6ZVN8,0
COL6A6,F2RL3,A6NMZ7,Q96RI0,0
CD40LG,CSPG4,P29965,Q6UVK1,0
RNF43,RXFP3,Q68DV7,Q9NSD7,0
TPH1,GRIK2_GRIK4,P17752,Q13002_NA,0
GLS2_SLC1A7,NGFR,COMPLEX:O00341_Q9UI32,P08138,0
FST,MTTP,P19883,P55157,0
NMS,GABRA1_GABRB3,Q5H8A3,NA_NA,0
LEP,CD209,P41159,Q9NNX6,0
RNF43,GRIK2_GRIK5,Q68DV7,Q13002_NA,0
COL1A1,IL17RA,P02452,Q96F46,0
GDF9,NR1H2,O60383,P55055,0
CD72,IGF1,P21854,P05019,0
IL5,GABBR1,P05113,Q9UBS5,0
HAS2,CCR10,Q92819,P46092,0
ARF4,GP1BA_GP1BB,P18085,P07359_P13224,0
TNFSF10,P2RY12,P50591,Q9H244,0
VEGFC,ACVR1_ACVR2A,P49767,Q04771_P27037,0
EPGN,CHRNA3_CHRNA5_CHRNB2,Q6UW88,P32297_P30532_P17787,0
LAMB2,PTPRU,P55268,Q92729,0
ICAM2,ADGRG6,P13598,Q86SQ4,0
COL6A2,NPBWR2,P12110,P48146,0
ZG16B,FZD3_LRP6,Q96DA0,Q9NPG1_O75581,0
ADAM2,HTR4,Q99965,Q13639,0
HSP90AA1,NTRK1,P07900,P04629,0
EPHB1,KLRB1,P54762,Q12918,0
SFTPA2,IL6_IL6R_IL6ST,Q8IWL1,P05231_P08887_P40189,0
UBB,PLXNB3,P0CG47,Q9ULL4,0
TGFB3,HRAS,P10600,P01112,0
DLL4,PVR,Q9NR61,P15151,0
CCL25,SCARB1,O15444,Q8WTV0,0
FGF20,KLRF2,Q9NP95,D3W0D1,0
SLITRK3,ORAI2,O94933,Q96SN7,0
PF4V1,ITGA2,P10720,P17301,0
SEMA6A,FZD8_LRP5,Q9H2E6,Q9H461_O75197,0
FGF23,BCR_CD22_PTPRC,Q9GZV9,NA_P20273_P08575,0
PPBP,WNT7A,P02775,O00755,0
SELE,ACVR1C_TGFBR2,P16581,Q8NER5_P37173,0
CCL22,TFRC,O00626,P02786,0
SPINK1,MRGPRX2,P00995,Q96LB1,0
MT-RNR2,GP1BA_GP1BB,Q8IVG9,P07359_P13224,0
NPS,SDC4,P0C0P6,P31431,0
IL12B,PTPRF,P29460,P10586,0
CCL26,ITGA10,Q9Y258,O75578,0
CORT,NPY2R,O00230,P49146,0
NID2,CCR10,Q14112,P46092,0
COL9A2,FLT1_KDR,Q14055,P17948_P35968,0
KL,CCR2,Q9UEF7,P41597,0
FGL1,HFE,Q08830,Q30201,0
DDC_SLC6A3,LRRC4B,COMPLEX:P20711_Q01959,Q9NT99,0
PIP,NOTCH4,P12273,Q99466,0
TIMP3,NODAL,P35625,Q96S42,0
EGFL8,IGF2R,Q99944,P11717,0
LAMA4,AVPR1A,Q16363,P37288,0
IL4,ITGAM_ITGB2,P05112,P11215_P05107,0
LTA4H,CELSR3,COMPLEX:P09960,Q9NYQ7,0
CXCL10,HAVCR2,P02778,Q8TDQ0,0
THBS3,ATP1A3,P49746,P13637,0
CCL18,EFNB3,P55774,Q15768,0
SULT1A1,PLXNA1,COMPLEX:P50225,Q9UIW2,0
SCT,MTNR1A,P09683,P48039,0
EFEMP2,TYRO3,O95967,Q06418,0
LEAP2,IL10RA_IL10RB,Q969E1,Q13651_Q08334,0
RPS19,NPSR1,P39019,Q6W5P4,0
SLITRK3,CD22,O94933,P20273,0
JAM3,WNT9A,Q9BX67,O14904,0
ACE,GALR2,P12821,O43603,0
HLA-DRB5,CNTN2_CNTNAP2,Q30154,Q02246_Q9UHC6,0
APLP2,PDGFRA,Q06481,P16234,0
AVP,CNGA2,P01185,Q16280,0
SEMA6D,KCND1,Q8NFY4,Q9NSA2,0
NRP1,GABRA1_GABRB2,O14786,NA_NA,0
ADAM2,SV2C,Q99965,Q496J9,0
TAC4,CRLF1,Q86UU9,O75462,0
PLG,GFRA2_RET,P00747,O00451_P07949,0
SPINK1,CNTN2,P00995,Q02246,0
CGA_CGB7,CHRNA4_CHRNB2,COMPLEX:P01215_P0DN87,P43681_P17787,0
APOA4,OPRM1,P06727,P35372,0
