ligand,receptor,source,target,label
FGF12,BCR_CD22_PTPRC,P61328,NA_P20273_P08575,0
ALB,HLA-A,P02768,P04439,0
CRIPTO,NCSTN,P13385,Q92542,0
THBS3,PTPRF,P49746,P10586,0
DBH_SLC18A1,PTH2R,COMPLEX:P09172_P54219,P49190,0
ERBB2,KIR2DS4,P04626,P43632,0
HLA-E,CRABP2_RARG_RXRG,P13747,NA_NA_NA,0
COL5A1,ALK,P20908,Q9UM73,0
MMP12,GUCY2F,P39900,P51841,0
VEGFD,RXFP2,O43915,Q8WXD0,0
PPBP,FPR3,P02775,P25089,0
DBH_SLC18A1,ENG,COMPLEX:P09172_P54219,P17813,0
FBN1,PGRMC1,P35555,O00264,0
IL16,CRHR1,Q14005,P34998,0
MTNR1A,IL17RA,P48039,Q96F46,0
CCL5,CLEC4M,P13501,Q9H2X3,0
ADM2,GRIK3_GRIK5,Q7Z4H4,Q13003_NA,0
NPB,CLDN4,Q8NG41,O14493,0
PDCD1LG2,GHRHR,Q9BQ51,Q02643,0
FGF17,L1CAM,O60258,P32004,0
ADAM28,AGR2,Q9UKQ2,O95994,0
CD86,KCND2,P42081,Q9NZV8,0
IL17B,FZD9,Q9UHF5,O00144,0
BST1,PLD2,Q10588,O14939,0
ROR2,TACR2,Q01974,P21452,0
LACRT,ACVR1B_ACVR2A,Q9GZZ8,P36896_P27037,0
SELE,GRM6,P16581,O15303,0
QDPR,NCSTN,P09417,Q92542,0
SLC18A1_TPH1,NOTCH1,COMPLEX:P17752_P54219,P46531,0
GAD2_SLC6A6,CACHD1,COMPLEX:P31641_Q05329,Q5VU97,0
LAMA1,NRP1_PLXNA1,P25391,O14786_Q9UIW2,0
FRAS1_FREM2_NPNT,CXCR4,COMPLEX:Q5SZK8_Q6UXI9_Q86XX4,P61073,0
CCL11,PDGFRA,P51671,P16234,0
LRPAP1,NPR3,P30533,P17342,0
MMP1,ACVR2B_BMPR1A,P03956,Q13705_P36894,0
CLEC4M,TNFRSF4,Q9H2X3,P43489,0
CCL19,ITGAV_ITGB5,Q99731,P06756_P18084,0
CCK,A0A0A0MR89,P06307,A0A0A0MR89,0
FGF14,HTR2A,Q92915,P28223,0
TFPI,GRM4,P10646,Q14833,0
NOTCH2,IL2RB_IL2RG,Q04721,P14784_P31785,0
NPB,TYROBP,Q8NG41,O43914,0
BTC,LY96,P35070,Q9Y6Y9,0
LGALS3,PHEX,P17931,P78562,0
ANOS1,TNFRSF11A,P23352,Q9Y6Q6,0
ALB,MAS1,P02768,P04201,0
NAMPT,HTR5A,P43490,P47898,0
FGF13,GABRA6_GABRB3_GABRG2,Q92913,NA_NA_NA,0
AGRN,CHRNE,O00468,Q04844,0
THBS1,NCSTN,P07996,Q92542,0
EGF,CD36,P01133,P16671,0
GAD2_SLC32A1,CLDN2,COMPLEX:Q05329_Q9H598,P57739,0
OLFM2,CDH7,O95897,Q9ULB5,0
HLA-DRB4,LGR5,P13762,O75473,0
ERBB4,TGFBR1,Q15303,P36897,0
TCN2,GRIA3,P20062,P42263,0
SEMA3G,CMKLR2,Q9NS98,P46091,0
APELA,GP1BA_GP1BB_GP5_GP9,P0DMC3,P07359_P13224_NA_P14770,0
SLC18A2_TPH1,CXCR6,COMPLEX:P17752_Q05940,O00574,0
HP,CD81,P00738,P60033,0
DDC,PLPP6,COMPLEX:P20711,Q8IY26,0
CORT,KCNN4,O00230,O15554,0
TF,PLXNA3,P02787,P51805,0
GRM1,GPR162,Q13255,Q16538,0
GAD1_SLC6A1,ITGB3,COMPLEX:P30531_Q99259,P05106,0
GDF6,MET,Q6KF10,P08581,0
AFDN,EGFR_ERBB2,P55196,P00533_P04626,0
GIP,ADGRL2,P09681,O95490,0
CD34,GRM8,P28906,O00222,0
SPN,ENG,P16150,P17813,0
GLS_SLC17A7,CRABP2_RARB_RXRB,COMPLEX:O94925_Q9P2U7,NA_NA_NA,0
GC,MCHR2,P02774,Q969V1,0
IL12A_IL12B,DPP4,COMPLEX:P29459_P29460,P27487,0
RSPO1,ITGB3,Q2MKA7,P05106,0
PRSS23,EPHA7,O95084,Q15375,0
COL6A3,TNFSF10,P12111,P50591,0
COL2A1,KCND2,P02458,Q9NZV8,0
WNT4,RAMP3,P56705,O60896,0
LAMB1,PTPRS,P07942,Q13332,0
DDC_SLC18A1,LSR,COMPLEX:P20711_P54219,Q86X29,0
TLN1,DDR2,Q9Y490,Q16832,0
PTHLH,TGFBR2,P12272,P37173,0
CALM3,KIR3DL2,P0DP25,P43630,0
NAT10,FZD6_LRP5,Q9H0A0,O60353_O75197,0
TENM1,MC4R,Q9UKZ4,P32245,0
FGF2,CFTR,P09038,P13569,0
ADM2,SELPLG,Q7Z4H4,Q14242,0
PRLH,LILRB1,P81277,Q8NHL6,0
GCG,CD151,P01275,P48509,0
ALDH1A2,LRRC4C,COMPLEX:O94788,Q9HCJ2,0
NLGN3,IL13_IL13RA1_IL4R,Q9NZ94,P35225_P78552_P24394,0
AKR1B1,NTNG1,COMPLEX:P15121,Q9Y2I2,0
PIP,CD209,P12273,Q9NNX6,0
GUCA2B,NPTN,Q16661,Q9Y639,0
FLRT3,ADGRB1,Q9NZU0,O14514,0
DAGLB,KCND1,COMPLEX:Q8NCG7,Q9NSA2,0
SERPINC1,ESAM,P01008,Q96AP7,0
CCN1,HTR2B,O00622,P41595,0
FGF4,GPR84,P08620,Q9NQS5,0
AMH,ITGA3,P03971,P26006,0
TAC1,CX3CR1,P20366,P49238,0
SERPINE1,NTSR2,P05121,O95665,0
AGRN,ACKR3,O00468,P25106,0
ZG16B,VLDLR,Q96DA0,P98155,0
CAMP,THBD,P49913,P07204,0
PTHLH,CALCRL,P12272,Q16602,0
HLA-C,KIR3DL2,P10321,P43630,0
GLS_SLC17A6,WNT7B,COMPLEX:O94925_Q9P2U8,P56706,0
CORT,KLRC3_KLRD1,O00230,NA_Q13241,0
EDN3,ROBO4,P14138,Q8WZ75,0
CGA_CGB7,TNFRSF10B,COMPLEX:P01215_P0DN87,O14763,0
NECTIN2,ADGRG6,Q92692,Q86SQ4,0
CCL11,NMUR2,P51671,Q9GZQ4,0
EDA,GRM5,Q92838,P41594,0
FGF13,TMPRSS6,Q92913,Q8IU80,0
CFC1,FZD2_LRP6,P0CG37,Q14332_O75581,0
LAMA1,PTPRF,P25391,P10586,0
CD177,GRM1,Q8N6Q3,Q13255,0
F11R,GPR75,Q9Y624,O95800,0
JAM3,HTR2C,Q9BX67,P28335,0
LTF,HTR3B,P02788,O95264,0
LEFTY2,GPR162,O00292,Q16538,0
FGG,GRIN1_GRIN2A,P02679,NA_NA,0
PLXNB1,TREML2,O43157,Q5T2D2,0
SCGB3A1,DCHS1,Q96QR1,Q96JQ0,0
INHBC,TREM2_TYROBP,P55103,Q9NZC2_O43914,0
FRAS1_FREM2_NPNT,TGFBR1_TGFBR2,COMPLEX:Q5SZK8_Q6UXI9_Q86XX4,P36897_P37173,0
F2,CCKAR,P00734,P32238,0
NTS,CLDN19,P30990,Q8N6F1,0
IFNA2,KIDINS220,P01563,Q9ULH0,0
GNB3,LGR4,P16520,Q9BXB1,0
AVP,EDA2R,P01185,Q9HAV5,0
IFNA5,GPR17,P01569,Q13304,0
GLS_SLC1A1,OPRK1,COMPLEX:O94925_P43005,P41145,0
LACRT,AR,Q9GZZ8,P10275,0
CHAD,GFRA2,O15335,O00451,0
PDGFD,TRAF2,Q9GZP0,Q12933,0
HRAS,GP6,P01112,Q9HCN6,0
VTN,CHRNA4_CHRNA6_CHRNB3,P04004,P43681_Q15825_Q05901,0
DDC_SLC18A1,CMKLR2,COMPLEX:P20711_P54219,P46091,0
DRD2,LSR,P14416,Q86X29,0
SAA1,GALR2,P0DJI8,O43603,0
PNMT_SLC18A2,CSF3R,COMPLEX:P11086_Q05940,Q99062,0
IL3,FZD1,P08700,Q9UP38,0
AKR1C3,TGFBR1,COMPLEX:P42330,P36897,0
CHRM3,AMN_CUBN,P20309,NA_O60494,0
UBC,PHEX,P0CG48,P78562,0
LRP2,IGF2,P98164,P01344,0
TNR,LINGO1,Q92752,Q96FE5,0
SLITRK6,NEO1,Q9H5Y7,Q92859,0
SIGLEC15,LPAR3,Q6ZMC9,Q9UBY5,0
DBH_SLC18A2,CHRNE,COMPLEX:P09172_Q05940,Q04844,0
CXCL10,NOTCH4,P02778,Q99466,0
FGF11,SCN8A,Q92914,Q9UQD0,0
LUM,ITGAV,P51884,P06756,0
TIMP1,NODAL,P01033,Q96S42,0
ITGA4_ITGB1,ACVR1_ACVR2A,COMPLEX:P05556_P13612,Q04771_P27037,0
FGF21,RXFP3,Q9NSA1,Q9NSD7,0
CD28,PTPRC,P10747,P08575,0
GAD2_SLC32A1,ITGA10_ITGB1,COMPLEX:Q05329_Q9H598,O75578_P05556,0
CLDN11,IL15RA,O75508,Q13261,0
RAET1L,NTRK2,Q5VY80,Q16620,0
EPGN,ITGA7_ITGB1,Q6UW88,Q13683_P05556,0
HLA-A,INHBA_INHBB,P04439,P08476_P09529,0
FLT3LG,ITGAE,P49771,P38570,0
NRXN1,WNT8A,P58400,Q9H1J5,0
ROR1,GPR37,Q01973,O15354,0
NRTN,INHBB,Q99748,P09529,0
DBH_SLC18A2,SELE,COMPLEX:P09172_Q05940,P16581,0
GCG,IL12RB1,P01275,P42701,0
IL1A,WNT3A,P01583,P56704,0
ADAM28,WNT7B,Q9UKQ2,P56706,0
ITGA4_ITGB7,NPTN,COMPLEX:P13612_P26010,Q9Y639,0
RNASE2,IGF1R,P10153,P08069,0
TGM2,NECTIN4,P21980,Q96NY8,0
LTB,ALK,Q06643,Q9UM73,0
TAX1BP3,GLP2R,O14907,O95838,0
LACRT,KREMEN2,Q9GZZ8,Q8NCW0,0
ADAM11,RXRA,O75078,P19793,0
LGALS3,TNFSF4,P17931,P23510,0
VWF,GPR182,P04275,O15218,0
RBP4,SIGLEC10,P02753,Q96LC7,0
SPN,MET,P16150,P08581,0
PSPN,IFITM2,O60542,Q01629,0
GLS_SLC1A1,ITGA2,COMPLEX:O94925_P43005,P17301,0
VTN,ADGRG6,P04004,Q86SQ4,0
FRZB,EZR_L1CAM,Q92765,NA_P32004,0
SLITRK2,PTPRG,Q9H156,P23470,0
PSPN,IL10RB,O60542,Q08334,0
PSEN1,EFNB1,P49768,P98172,0
SLC18A2_TPH1,TNFSF4,COMPLEX:P17752_Q05940,P23510,0
RIMS1,ITGAE,Q86UR5,P38570,0
CGN,FLT1_KDR,Q9P2M7,P17948_P35968,0
VIM,EGFR_ERBB2,P08670,P00533_P04626,0
CDH3,OPRL1,P22223,P41146,0
CCL4L1,ITGB4,Q8NHW4,P16144,0
CXCL3,CD1A,P19876,P06126,0
ICAM1,GRM1,P05362,Q13255,0
CCL1,UNC5B,P22362,Q8IZJ1,0
C1QL2,GLP2R,Q7Z5L3,O95838,0
CCL7,HTR5A,P80098,P47898,0
FGF11,RXFP4,Q92914,Q8TDU9,0
IL1A,LY96,P01583,Q9Y6Y9,0
COL5A2,CHRNA4,P05997,P43681,0
TNXB,NR1H2,P22105,P55055,0
SEMA5A,IL20RA,Q13591,Q9UHF4,0
TENM4,RAMP2,Q6N022,O60895,0
CSF3,PLXNB1,P09919,O43157,0
LAMA1,GIPR,P25391,P48546,0
SLURP2,ACVR1C_ACVR2B_CFC1,P0DP57,Q8NER5_Q13705_P0CG37,0
CYP21A2,ST14,COMPLEX:P08686,Q9Y5Y6,0
FASLG,CHRNG,P48023,P07510,0
VEGFC,SV2C,P49767,Q496J9,0
WNT7B,UNC5C,P56706,O95185,0
DEFB4B,CALCR,O15263,P30988,0
CSF3,ITGAV_ITGB6,P09919,P06756_P18564,0
LPA,IL2RA_IL2RB_IL2RG,P08519,P01589_P14784_P31785,0
AGRN,CCR2,O00468,P41597,0
HLA-G,TIE1,P17693,P35590,0
COL9A2,PTGER2,Q14055,P43116,0
BST2,KDR_PLXNA1,Q10589,P35968_Q9UIW2,0
APOA4,BMP15,P06727,O95972,0
QDPR,HTR1E,P09417,P28566,0
SLITRK1,TMEM67,Q96PX8,Q5HYA8,0
IGFBP5,ADGRG1,P24593,Q9Y653,0
FBLN1,MCHR2,P23142,Q969V1,0
NPS,ERBB3,P0C0P6,P21860,0
CTF1,FAP,Q16619,Q12884,0
PTMA,CD4,P06454,P01730,0
TAFA1,GRIK1_GRIK5,Q7Z5A9,P39086_NA,0
F8,NRP2,P00451,O60462,0
HBEGF,KCNQ5,Q99075,Q9NR82,0
ANKRD13C-DT,GUCY2F,Q9XRX5,P51841,0
C3,NRCAM,P01024,Q92823,0
SERPINE2,ITGA11,P07093,Q9UKX5,0
IL1B,FSHR,P01584,P23945,0
QRFP,ACKR1,P83859,Q16570,0
PLAT,ITGAD,P00750,Q13349,0
GAD1_SLC6A13,UTS2R,COMPLEX:Q99259_Q9NSD5,Q9UKP6,0
LTBP3,IL17RA_IL17RB,Q9NS15,Q96F46_Q9NRM6,0
CNTN1,CD47,Q12860,Q08722,0
CD24,FZD10,P25063,Q9ULW2,0
DPEP2,SCN8A,COMPLEX:Q9H4A9,Q9UQD0,0
CXCL13,FZD7_LRP5,O43927,O75084_O75197,0
PTMA,ITGA7_ITGB1,P06454,Q13683_P05556,0
EGFR,NPFFR2,P00533,Q9Y5X5,0
CADM3,CLDN19,Q8N126,Q8N6F1,0
CXCL13,ESR2,O43927,Q92731,0
EPO,SEMA4B,P01588,Q9NPR2,0
MT-RNR2,CD209,Q8IVG9,Q9NNX6,0
ARTN,HTR3A,Q5T4W7,P46098,0
NPVF,IL31RA_OSMR,Q9HCQ7,Q8NI17_Q99650,0
GLS2_SLC17A8,FLT1_KDR,COMPLEX:Q8NDX2_Q9UI32,P17948_P35968,0
HCRT,ITGAV_ITGB1,O43612,P06756_P05556,0
DHH,DLK2,O43323,Q6UY11,0
APCDD1,H3BM21,Q8J025,H3BM21,0
SCT,TNFRSF10C,P09683,O14798,0
MMP2,A0A6I8PL36,P08253,A0A6I8PL36,0
GIP,CNTN2,P09681,Q02246,0
COL11A1,SMAD3,P12107,P84022,0
PRSS3,GABRA3_GABRB3_GABRE,P35030,NA_NA_NA,0
LY86,CD40,O95711,P25942,0
TBC1D24,PTGFR,Q9ULP9,P43088,0
SEMA7A,GP9,O75326,P14770,0
ADM2,FZD4_LRP6,Q7Z4H4,Q9ULV1_O75581,0
A0A0A0MR89,CHRNA4_CHRNA6_CHRNB3,A0A0A0MR89,P43681_Q15825_Q05901,0
ORM1,GPR135,P02763,Q8IZ08,0
GLS_SLC1A1,CXCR6,COMPLEX:O94925_P43005,O00574,0
CD14,GRM8,P08571,O00222,0
PDGFD,ERAP1,Q9GZP0,Q9NZ08,0
GNAS,LILRB1,Q5JWF2,Q8NHL6,0
THBS3,LGR5,P49746,O75473,0
PTHLH,NOTCH3,P12272,Q9UM47,0
DAGLB,GP1BA_GP1BB_GP5_GP9,COMPLEX:Q8NCG7,P07359_P13224_NA_P14770,0
MT-RNR2,PLXNA2,Q8IVG9,O75051,0
DUSP18,SIRPA,Q8NEJ0,P78324,0
A2M,F8WCM8,P01023,F8WCM8,0
VEGFD,MYLK2,O43915,Q9H1R3,0
HLA-DRB3,GRIK1_GRIK4,P79483,P39086_NA,0
CCL24,GPR135,O00175,Q8IZ08,0
HRG,ADAM2,P04196,Q99965,0
NRG1,AGTR2,Q02297,P50052,0
CD14,IL2RG_IL9R,P08571,P31785_Q01113,0
IL33,ADRB1,O95760,P08588,0
SOSTDC1,EFNA3,Q6X4U4,P52797,0
NRG1,LAMP1,Q02297,P11279,0
GPHA2_GPHB5,IGF1,COMPLEX:Q86YW7_Q96T91,P05019,0
HMMR,ERBB2_ERBB4,O75330,P04626_Q15303,0
CADM3,KIDINS220,Q8N126,Q9ULH0,0
NTF3,NPY6R,P20783,Q99463,0
WNT9B,GRM6,O14905,O15303,0
ICAM5,CFTR,Q9UMF0,P13569,0
DHRS9,IL18RAP,COMPLEX:Q9BPW9,O95256,0
LAMC2,KLRC2_KLRD1,Q13753,P26717_Q13241,0
MMP1,CD70,P03956,P32970,0
LHB,UNC5B,P01229,Q8IZJ1,0
PSAP,NOTCH2,P07602,Q04721,0
GLS2_SLC17A8,ITGA2B,COMPLEX:Q8NDX2_Q9UI32,P08514,0
CYP17A1,PDGFRB,COMPLEX:P05093,P09619,0
GH2,ITGA3,P01242,P26006,0
JAG2,PRLHR,Q9Y219,P49683,0
CD1D,CRLF2_IL7R_TSLP,P15813,Q9HC73_P16871_Q969D9,0
TG,ACVR1_AMHR2,P01266,Q04771_Q16671,0
COMP,NPY6R,P49747,Q99463,0
TNC,A0A087WTB5,P24821,A0A087WTB5,0
TENM3,TRHR,Q9P273,P34981,0
EFNB3,CNR1,Q15768,P21554,0
ANGPTL2,GNAI2,Q9UKU9,P04899,0
LEP,UNC5D,P41159,Q6UXZ4,0
EFNB2,DRD4,P52799,P21917,0
FGB,HTR3A,P02675,P46098,0
AREG,MYLK2,P15514,Q9H1R3,0
WNT5A,IL21R,P41221,Q9HBE5,0
NOTCH3,ACVR2A_BMPR1A,Q9UM47,P27037_P36894,0
HMGB1,LGR6,P09429,Q9HBX8,0
SHMT1_SLC6A5,CACNA1C,COMPLEX:P34896_Q9Y345,Q13936,0
GPC3,KCNQ3,P51654,O43525,0
DPEP2,IL6R,COMPLEX:Q9H4A9,P08887,0
IRAK4,PROKR2,Q9NWZ3,Q8NFJ6,0
CHRM1,WNT10A,P11229,Q9GZT5,0
FGF12,KLRC3_KLRD1,P61328,NA_Q13241,0
PDGFC,TGFB2,Q9NRA1,P61812,0
BMP8B,CALCRL_RAMP2,P34820,Q16602_O60895,0
FGF19,SDC1,O95750,P18827,0
UCN2,IL1R1_IL1RAP,Q96RP3,P14778_Q9NPH3,0
COL4A2,SSTR5,P08572,P35346,0
WNT4,HTR1E,P56705,P28566,0
GPHA2_GPHB5,ADGRG6,COMPLEX:Q86YW7_Q96T91,Q86SQ4,0
VCL,FAS,P18206,P25445,0
LTBP3,PLXNA3,Q9NS15,P51805,0
WNT5B,ERBB3,Q9H1J7,P21860,0
GLS_SLC1A1,IFITM1,COMPLEX:O94925_P43005,P13164,0
NMU,P2RY12,P48645,Q9H244,0
SFRP2,CHRNE,Q96HF1,Q04844,0
HP,IL17RC,P00738,Q8NAC3,0
NTN4,GRM5,Q9HB63,P41594,0
EFNA1,HTR3B,P20827,O95264,0
SLC6A4_TPH1,PTGER2,COMPLEX:P17752_P31645,P43116,0
EGF,FZD2,P01133,Q14332,0
ALOX5_ALOX5AP_LTC4S,CRABP2_RARA,COMPLEX:P09917_P20292_Q16873,NA_NA,0
C1QL3,CTLA4,Q5VWW1,P16410,0
PNOC,CD19,Q13519,P15391,0
GLS2_SLC1A6,CSF2RB_IL3RA,COMPLEX:P48664_Q9UI32,P32927_P26951,0
CD14,IL4R,P08571,P24394,0
SRD5A2,IL10RB_IL20RA,COMPLEX:P31213,Q08334_Q9UHF4,0
MMP2,UNC5B,P08253,Q8IZJ1,0
EFNA1,GRIA2,P20827,P42262,0
TRH,GPR135,P20396,Q8IZ08,0
CNTN1,ADAM2,Q12860,Q99965,0
TNF,CD1A,P01375,P06126,0
SEMA4F,JAM2,O95754,P57087,0
ADAM23,GABRA4_GABRB3_GABRG2,O75077,NA_NA_NA,0
DKK1,IL5RA,O94907,Q01344,0
OBP2A,GALR2,Q9NY56,O43603,0
CCL4,C5AR1,P13236,P21730,0
MMP9,ADRA1B,P14780,P35368,0
F8,CRABP2_RARB,P00451,NA_NA,0
PTMA,ITGA3,P06454,P26006,0
DEFB1,HTR1B,P60022,P28222,0
PTN,BDKRB1,P21246,P46663,0
PDGFD,CXCR2,Q9GZP0,P25025,0
PTGDS,TNFRSF8,COMPLEX:P41222,P28908,0
LAMA3,MCAM,Q16787,P43121,0
LRFN5,SCTR,Q96NI6,P47872,0
IRAK4,ITGAL_ITGB2,Q9NWZ3,P20701_P05107,0
OSM,BCR_CD22_PTPRC,P13725,NA_P20273_P08575,0
CCL15,GP1BA_GP1BB_GP5_GP9,Q16663,P07359_P13224_NA_P14770,0
AANAT,ITGA4_ITGB7,Q16613,P13612_P26010,0
GLS_SLC1A1,SORT1,COMPLEX:O94925_P43005,Q99523,0
IBSP,DAG1,P21815,Q14118,0
EDN2,IL1RAP,P20800,Q9NPH3,0
CAMP,PROKR2,P49913,Q8NFJ6,0
WNT11,ADRA1D,O96014,P25100,0
PTHLH,NPY1R,P12272,P25929,0
SELPLG,TNFRSF21,Q14242,O75509,0
SLC18A1_TPH2,PTPRU,COMPLEX:P54219_Q8IWU9,Q92729,0
APCDD1,GRM3,Q8J025,Q14832,0
IL7,NLGN3,P13232,Q9NZ94,0
ADAM9,FZD7,Q13443,O75084,0
FGF23,DAG1,Q9GZV9,Q14118,0
F12,ALK,P00748,Q9UM73,0
ALDH1A3,C3W5P5,COMPLEX:P47895,C3W5P5,0
FGF18,JAM2,O76093,P57087,0
VASP,FPR3,P50552,P25089,0
DAGLB,H3BM21,COMPLEX:Q8NCG7,H3BM21,0
S100A4,SSTR1,P26447,P30872,0
UCN2,AQP1,Q96RP3,P29972,0
SELPLG,GHSR,Q14242,Q92847,0
NGFR,DLK2,P08138,Q6UY11,0
IL11,ITGA2,P20809,P17301,0
TNXB,CXCR3,P22105,P49682,0
C4B,HRH4,P0C0L5,Q9H3N8,0
INHBA_INHBB,FZD8_LRP6,COMPLEX:P08476_P09529,Q9H461_O75581,0
FGF1,GPER1,P05230,Q99527,0
INS,ADRA1A,P01308,P35348,0
ICOSLG,DLL4,O75144,Q9NR61,0
LRP2,CD96,P98164,P40200,0
IL34,MADCAM1,Q6ZMJ4,Q13477,0
CTSG,GABBR2,P08311,O75899,0
IGFL2,LRP5,Q6UWQ7,O75197,0
EDA,HTR4,Q92838,Q13639,0
CLDN11,PLAUR,O75508,Q03405,0
OSTN,NODAL,P61366,Q96S42,0
TGFA,CD93,P01135,Q9NPY3,0
EFNA4,KCNQ3,P52798,O43525,0
AGRP,SSTR3,O00253,P32745,0
CXCL8,DDR2,P10145,Q16832,0
ZNRF3,ITGA6_ITGB1,Q9ULT6,P23229_P05556,0
SIRPG,RAMP3,Q9P1W8,O60896,0
CD55,HTR3C,P08174,Q8WXA8,0
GRM5,COL13A1,P41594,Q5TAT6,0
CDNF,THBD,Q49AH0,P07204,0
ANGPTL2,NTNG2,Q9UKU9,Q96CW9,0
FGF5,KEL,P12034,P23276,0
PON2,FZD5_LRP5,Q15165,Q13467_O75197,0
CCL19,KLRB1,Q99731,Q12918,0
IL3,LRP4,P08700,O75096,0
MST1,LRP11,P26927,Q86VZ4,0
LTF,WNT7B,P02788,P56706,0
PF4V1,BOC,P10720,Q9BWV1,0
GLS_SLC1A2,S1PR1,COMPLEX:O94925_P43004,P21453,0
TNFSF14,PTPRC,O43557,P08575,0
NECTIN3,ITGA5,Q9NQS3,P08648,0
TIMP3,UNC5C,P35625,O95185,0
OMG,CD8B2,P23515,A6NJW9,0
TAC3,ITGA7,Q9UHF0,Q13683,0
CD40LG,FZD7,P29965,O75084,0
TYROBP,PTCH1_SMO,O43914,Q13635_Q99835,0
FLT3LG,ACVR1,P49771,Q04771,0
EDIL3,ACVR2A_ACVRL1,O43854,P27037_P37023,0
MPZL1,BMPR1A_BMPR2,O95297,P36894_Q13873,0
LRIG1,CRABP2_RARA,Q96JA1,NA_NA,0
SLC6A4_TPH1,GP1BA_GP1BB_GP5_GP9,COMPLEX:P17752_P31645,P07359_P13224_NA_P14770,0
APELA,IL36A,P0DMC3,Q9UHA7,0
GPC6,SLC9C2,Q9Y625,Q5TAH2,0
FGF1,SDC4,P05230,P31431,0
DDC_SLC18A1,TNFRSF13C,COMPLEX:P20711_P54219,Q96RJ3,0
FGF21,PLXND1,Q9NSA1,Q9Y4D7,0
TRAF2,LGR4,Q12933,Q9BXB1,0
C3,DRD3,P01024,P35462,0
F11R,FZD6_LRP6,Q9Y624,O60353_O75581,0
CCL16,CNTN2,O15467,Q02246,0
HLA-G,NPBWR1,P17693,P48145,0
IGFBP6,ITGA2B_ITGB3,P24592,P08514_P05106,0
TNFSF13,TSPAN1,O75888,O60635,0
VASP,FAP,P50552,Q12884,0
CCL26,HTR3E,Q9Y258,A5X5Y0,0
GNAS,IL13RA1_IL4R,Q5JWF2,P78552_P24394,0
CCL19,A0A6I8PL36,Q99731,A0A6I8PL36,0
COL11A1,LEPR,P12107,P48357,0
MBL2,CXCR5,P11226,P32302,0
CFH,SEMA4F,P08603,O95754,0
FGF20,ENG,Q9NP95,P17813,0
SPTAN1,MC1R,Q13813,Q01726,0
F12,AGTR2,P00748,P50052,0
THBS1,OR1E1,P07996,P30953,0
HTR2C,JAG1,P28335,P78504,0
HBEGF,SELP,Q99075,P16109,0
PRSS2,MC3R,P07478,P41968,0
PPY,CNTNAP1,P01298,P78357,0
VIP,CSF2RB_IL3RA,P01282,P32927_P26951,0
FGF14,F3,Q92915,P13726,0
FGF7,OPRL1,P21781,P41146,0
RNASE2,ITGAX,P10153,P20702,0
IL1B,GHR,P01584,P10912,0
GAD2_SLC6A11,RPH3A,COMPLEX:P48066_Q05329,Q9Y2J0,0
PRLH,PDE1B,P81277,Q01064,0
MICB,CD46,Q29980,P15529,0
EBI3,HTR2A,Q14213,P28223,0
HSD17B12,CDH5,COMPLEX:Q53GQ0,P33151,0
LIPC,ADORA3,P11150,P0DMS8,0
NRXN3,L1CAM,Q9Y4C0,P32004,0
COLQ,PTPRG,Q9Y215,P23470,0
COL4A4,TNFRSF6B,P53420,O95407,0
RAET1L,BCAM,Q5VY80,P50895,0
CALR,CRHR2,P27797,Q13324,0
CSHL1,JAM2,Q14406,P57087,0
IGFL2,TNFRSF4,Q6UWQ7,P43489,0
HRAS,B2M_FCGRT,P01112,P61769_NA,0
IGFL1,LRP4,Q6UW32,O75096,0
CXCL16,LYVE1,Q9H2A7,Q9Y5Y7,0
WNT7A,ACVR1B_BMPR1B_BMPR2,O00755,P36896_O00238_Q13873,0
SFTPD,F8WCM8,P35247,F8WCM8,0
NRXN3,HMMR,Q9Y4C0,O75330,0
INS,CLDN2,P01308,P57739,0
FBLN1,JAG2,P23142,Q9Y219,0
GAD2_SLC6A12,PTPRM,COMPLEX:P48065_Q05329,P28827,0
MYOC,RAMP3,Q99972,O60896,0
PRSS2,GP1BA_GP1BB_GP5_GP9,P07478,P07359_P13224_NA_P14770,0
IL17A,CD2,Q16552,P06729,0
HP,SEMA6D,P00738,Q8NFY4,0
CNTNAP1,A0A6I8PL36,P78357,A0A6I8PL36,0
KLK3,EGFR,P07288,P00533,0
PTH,FZD1_LRP6,P01270,Q9UP38_O75581,0
HSP90B1,CR2,P14625,P20023,0
ADAM11,HTR3A_HTR3B_HTR3C_HTR3D,O75078,P46098_O95264_Q8WXA8_Q70Z44,0
COMP,GPIHBP1,P49747,Q8IV16,0
HSPG2,CCR1,P98160,P32246,0
ADM2,CD27,Q7Z4H4,P26842,0
FGF2,INHA_INHBA,P09038,P05111_P08476,0
MMP7,ITGA10_ITGB1,P09237,O75578_P05556,0
CCL7,MPL,P80098,P40238,0
HLA-DRB4,SDC3,P13762,O75056,0
IL20,VCAM1,Q9NYY1,P19320,0
IL15,CHRNA2_CHRNB3,P40933,Q15822_Q05901,0
NID1,TGFBR2,P14543,P37173,0
TIMP3,FZD5_LRP6,P35625,Q13467_O75581,0
CTLA4,TNFRSF13B,P16410,O14836,0
EDN1,DCC,P05305,P43146,0
OCLN,LRP8,Q16625,Q14114,0
ADIPOQ,CD109,Q15848,Q6YHK3,0
UCN2,UNC5D,Q96RP3,Q6UXZ4,0
PDGFC,CAV1,Q9NRA1,Q03135,0
LAMB1,CHRNA2_CHRNB3,P07942,Q15822_Q05901,0
IAPP,VTCN1,P10997,Q7Z7D3,0
